type,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,lead_prod_country,prod_countries_cnt,main_genre,dbscan_clusters,name
MOVIE,2007,113,6.1,187485.0,20.255,6.0,GB,2,action,8,the golden compass
SHOW,2004,44,7.3,45249.0,37.169,7.2,US,1,drama,48,the 4400
MOVIE,2009,94,6.2,132177.0,19.022,6.0,US,2,comedy,10,the men who stare at goats
SHOW,2003,23,7.0,13.0,31.584,6.9,US,1,animation,78,strawberry shortcake
SHOW,2007,7,8.1,28.0,31.375,7.9,GB,1,animation,23,shaun the sheep
MOVIE,2007,88,6.1,42285.0,11.509,6.0,US,1,thriller,5,cleaner
SHOW,2008,30,8.0,14828.0,24.352,8.5,JP,1,animation,35,toradora!
SHOW,2009,25,6.3,12288.0,55.706,8.774,US,1,family,24,big time rush
MOVIE,2006,91,6.6,117008.0,51.891,6.6,US,1,animation,72,monster house
MOVIE,2007,101,5.6,90212.0,30.423,5.9,US,2,comedy,10,good luck chuck
MOVIE,2008,109,5.1,130813.0,24.671,5.4,US,2,action,43,"10,000 bc"
MOVIE,2010,107,5.5,88026.0,13.63,5.6,US,1,crime,6,cop out
MOVIE,2005,97,5.1,38734.0,13.695,5.3,DE,2,horror,79,the cave
MOVIE,2004,101,6.1,146880.0,13.938,5.8,US,1,comedy,10,starsky & hutch
MOVIE,2004,87,4.9,23476.0,11.818,6.2,US,1,comedy,10,new york minute
MOVIE,2005,97,5.5,58247.0,13.521,5.6,DE,2,romance,80,rumor has it...
MOVIE,2002,82,6.9,6985.0,4.854,6.7,US,1,comedy,10,comedian
MOVIE,2006,111,5.9,26528.0,9.435,5.9,US,1,drama,0,catch and release
SHOW,2009,27,8.6,2256.0,7.356,7.9,JP,1,drama,37,midnight diner
MOVIE,2001,224,8.1,111053.0,10.097,7.3,IN,1,romance,17,lagaan: once upon a time in india
SHOW,2005,11,3.9,93.0,27.339,7.1,GB,2,animation,23,pocoyo
SHOW,2007,23,7.3,10886.0,16.655,7.3,CA,1,war,-1,total drama island
SHOW,2002,24,8.3,4261.0,3.926,6.6,AU,1,comedy,81,kath & kim
MOVIE,2006,88,5.8,30468.0,11.86,5.1,US,1,comedy,10,friends with money
MOVIE,2010,108,7.5,104500.0,4.516,7.5,HK,2,drama,73,ip man 2
MOVIE,2010,114,6.5,131623.0,40.534,6.9,US,1,comedy,10,life as we know it
MOVIE,2010,92,5.7,49901.0,15.989,5.8,US,1,comedy,10,death at a funeral
MOVIE,2005,106,6.8,13205.0,10.235,6.9,US,1,family,75,dreamer: inspired by a true story
MOVIE,2007,96,5.9,78494.0,14.21,6.3,US,1,thriller,5,premonition
MOVIE,2004,86,4.5,23048.0,21.864,5.3,US,1,romance,7,soul plane
MOVIE,2006,91,5.8,72845.0,57.763,6.1,US,1,thriller,5,the texas chainsaw massacre: the beginning
SHOW,2006,23,8.2,9929.0,18.186,8.4,JP,1,comedy,82,ouran high school host club
SHOW,2009,7,7.5,3169.0,38.171,6.9,RU,1,family,-1,masha and the bear
MOVIE,2010,84,8.4,12089.0,5.717,7.9,US,1,comedy,10,louis c.k.: hilarious
SHOW,2010,36,7.8,1291.0,10.936,7.9,JP,1,scifi,40,mobile suit gundam unicorn
SHOW,2008,22,8.1,1497.0,19.736,8.9,FR,1,action,83,wakfu
MOVIE,2006,93,5.0,27936.0,11.999,5.5,US,1,family,75,deck the halls
MOVIE,2010,107,6.2,62464.0,15.872,6.228,US,1,action,43,takers
SHOW,2008,25,7.3,5245.0,17.547,8.4,JP,1,animation,35,vampire knight
SHOW,2009,64,7.9,11902.0,80.384,8.28,KR,1,comedy,84,boys over flowers
MOVIE,2007,165,8.3,189685.0,17.66,8.012,IN,1,drama,13,like stars on earth
MOVIE,2009,103,4.9,40551.0,12.459,5.4,US,1,comedy,10,did you hear about the morgans?
MOVIE,2002,78,5.5,54193.0,36.691,5.733,US,1,animation,72,stuart little 2
SHOW,2009,17,5.4,2578.0,25.677,5.2,US,1,animation,78,the garfield show
SHOW,2009,14,7.4,1261.0,11.735,6.6,GB,1,animation,23,ben & holly's little kingdom
MOVIE,2002,98,4.6,15740.0,12.906,5.2,DE,2,thriller,85,half past dead
SHOW,2003,24,7.3,5165.0,9.597,7.7,FR,1,action,83,code lyoko
SHOW,2010,24,6.5,346.0,5.014,8.8,US,1,comedy,19,dreamworks shrek's swamp stories
MOVIE,2004,99,5.4,49302.0,17.708,6.1,US,1,comedy,10,christmas with the kranks
SHOW,2006,22,6.6,4449.0,12.124,8.4,US,1,drama,48,the game
SHOW,2009,55,8.1,1768.0,2.422,7.9,US,1,comedy,19,monty python: almost the truth (the lawyer's cut)
MOVIE,2010,88,5.1,14362.0,13.523,5.9,CA,3,animation,86,alpha and omega
SHOW,2003,9,6.3,91.0,4.404,5.0,KR,1,scifi,87,pororo the little penguin
SHOW,2008,45,7.0,1422.0,21.479,6.0,CN,1,action,88,the legend of bruce lee
SHOW,2007,25,7.8,881.0,13.045,7.9,JP,1,scifi,40,den-noh coil
MOVIE,2005,107,6.3,8678.0,18.607,6.7,JP,2,crime,-1,initial d
MOVIE,2007,94,6.7,4090.0,316.471,7.2,JP,1,animation,26,naruto shippuden the movie
MOVIE,2009,86,7.6,10881.0,43.409,7.8,US,1,drama,0,gifted hands: the ben carson story
MOVIE,2007,80,6.1,511.0,47.66,7.6,MX,1,fantasy,-1,the legend of the nahuala
MOVIE,2009,114,7.5,5467.0,39.946,7.5,JP,1,fantasy,89,one piece: strong world
MOVIE,2005,106,6.4,54900.0,17.029,6.3,CA,3,crime,90,chaos
MOVIE,2006,97,5.8,9990.0,15.58,6.6,US,1,thriller,5,waist deep
SHOW,2010,9,6.8,671.0,19.476,5.8,FR,1,comedy,54,zig and sharko
MOVIE,2006,95,7.1,12910.0,6.191,6.7,CA,1,comedy,61,trailer park boys: the movie
SHOW,2005,18,5.1,8322.0,22.516,5.6,CA,2,animation,41,johnny test
MOVIE,2004,120,7.2,3214.0,1.814,7.8,EG,1,documentation,-1,tito
MOVIE,2010,104,7.4,13533.0,8.526,6.9,FR,3,drama,30,even the rain
MOVIE,2006,46,7.6,1819.0,3.787,6.5,US,1,comedy,10,katt williams: the pimp chronicles pt. 1
SHOW,2007,22,4.2,123.0,1.52,6.0,CA,1,animation,41,bo on the go!
MOVIE,2010,138,8.1,44862.0,5.019,7.3,IN,1,drama,13,udaan
MOVIE,2007,162,6.7,43052.0,11.847,7.021,IN,1,thriller,57,om shanti om
MOVIE,2009,102,7.3,7488.0,4.683,6.8,CA,1,comedy,61,trailer park boys: countdown to liquor day
SHOW,2002,21,7.0,1860.0,8.06,8.1,US,1,comedy,19,half & half
MOVIE,2001,210,7.4,49273.0,13.699,7.9,IN,1,drama,13,kabhi khushi kabhie gham
MOVIE,2003,186,7.9,68551.0,12.001,7.5,IN,1,drama,13,kal ho naa ho
MOVIE,2007,144,7.9,52531.0,8.69,7.4,IN,1,romance,17,jab we met
MOVIE,2008,89,5.6,7650.0,7.282,5.6,US,1,horror,21,from within
MOVIE,2004,161,8.4,20768.0,5.753,7.4,IN,1,crime,16,black friday
MOVIE,2008,214,7.5,32440.0,11.959,7.4,IN,1,romance,17,jodhaa akbar
SHOW,2007,20,5.6,737.0,28.909,8.2,JP,1,action,34,dinosaur king
MOVIE,2010,100,7.4,4421.0,4.431,7.7,EG,1,drama,11,"cairo 6,7,8"
MOVIE,2007,61,7.2,3977.0,4.43,7.0,US,1,comedy,10,zach galifianakis: live at the purple onion
MOVIE,2008,96,4.5,10927.0,8.809,5.6,US,1,comedy,10,first sunday
SHOW,2001,48,7.5,325.0,32.626,7.8,CO,1,drama,91,el escamoso
MOVIE,2001,99,7.2,2593.0,36.262,7.6,JP,1,action,28,inuyasha the movie: affections touching across time
MOVIE,2004,189,8.1,89556.0,10.352,7.4,IN,2,drama,13,swades
MOVIE,2006,116,6.5,61.0,7.956,6.4,CA,1,comedy,61,bon cop bad cop
SHOW,2006,13,6.3,944.0,2.36,8.0,GB,1,animation,23,horrid henry
MOVIE,2010,97,5.9,3315.0,17.774,6.4,US,2,fantasy,39,the boy who cried werewolf
MOVIE,2006,157,8.1,118477.0,6.848,7.2,IN,1,drama,13,rang de basanti
SHOW,2009,43,6.6,293.0,27.667,7.4,CO,1,drama,91,the mafia dolls
SHOW,2006,73,8.8,1051.0,1.41,8.8,AR,2,drama,53,vientos de agua
SHOW,2009,14,6.9,1111.0,14.959,6.2,GB,1,animation,23,timmy time
SHOW,2009,61,7.8,1951.0,9.239,7.6,KR,1,action,92,iris
MOVIE,2007,166,7.7,23708.0,8.071,6.7,IN,1,romance,17,guru
MOVIE,2010,48,6.2,917.0,2.718,5.9,US,1,comedy,10,whitney cummings: money shot
MOVIE,2007,160,7.0,22243.0,8.815,6.5,IN,1,drama,13,welcome
MOVIE,2009,72,7.7,2564.0,4.283,7.0,US,1,comedy,10,jim gaffigan: king baby
MOVIE,2008,60,7.6,1794.0,3.826,7.5,US,1,comedy,10,mike birbiglia: what i should have said was nothing
SHOW,2010,11,5.3,158.0,4.871,6.3,KR,1,animation,93,tayo the little bus
MOVIE,2001,184,8.1,71586.0,5.704,7.0,IN,1,romance,17,dil chahta hai
MOVIE,2003,160,8.7,21167.0,4.634,7.5,IN,1,comedy,58,anbe sivam
SHOW,2001,20,7.0,2323.0,6.204,7.9,US,1,comedy,19,one on one
MOVIE,2008,97,6.8,4255.0,3.891,6.3,CL,1,drama,94,tony manero
MOVIE,2006,225,8.7,324.0,2.821,6.5,US,1,documentation,95,a lion in the house
MOVIE,2008,94,7.1,2207.0,40.732,7.0,JP,1,fantasy,89,bleach the movie: fade to black
MOVIE,2007,90,3.6,11177.0,10.367,5.0,US,1,comedy,10,delta farce
MOVIE,2009,110,7.0,1981.0,2.951,6.1,US,1,drama,0,my suicide
MOVIE,2006,155,7.1,23119.0,8.428,6.4,IN,1,comedy,58,phir hera pheri
MOVIE,2010,85,6.8,3650.0,97.631,7.0,JP,1,animation,26,naruto shippuden the movie: the lost tower
MOVIE,2002,92,6.6,3598.0,2.894,6.4,FR,4,romance,59,divine intervention
MOVIE,2005,90,7.3,928.0,1.366,6.4,AU,1,comedy,96,da kath & kim code
SHOW,2004,3,6.3,122.0,1.841,7.2,FR,1,animation,51,trotro
MOVIE,2009,73,7.5,4411.0,6.236,7.3,US,1,comedy,10,kevin hart: i'm a grown little man
MOVIE,2010,94,7.4,2416.0,53.143,7.4,JP,1,fantasy,89,bleach the movie: hell verse
MOVIE,2008,90,6.8,4551.0,109.752,7.2,JP,1,fantasy,89,naruto shippuden the movie: bonds
MOVIE,2006,167,7.1,37131.0,8.892,7.1,IN,1,thriller,57,don
MOVIE,2006,165,6.9,10810.0,3.942,6.1,IN,1,comedy,58,chup chup ke
MOVIE,2009,95,7.0,3702.0,101.203,7.3,JP,1,action,28,naruto shippuden the movie: the will of fire
MOVIE,2008,167,6.9,12533.0,7.048,6.3,IN,1,drama,13,fashion
MOVIE,2004,114,6.6,3841.0,12.181,6.6,KR,1,fantasy,-1,arahan
SHOW,2010,9,7.4,586.0,4.963,7.4,FR,1,animation,51,oscar's oasis
MOVIE,2004,99,7.1,6293.0,5.108,6.8,AR,4,comedy,27,whisky
MOVIE,2009,150,6.3,14603.0,6.675,6.1,IN,1,comedy,58,ajab prem ki ghazab kahani
MOVIE,2001,85,5.0,75.0,0.967,2.0,FR,1,drama,30,te quiero
MOVIE,2005,85,7.6,783.0,2.089,7.0,US,1,war,12,sir! no sir!
MOVIE,2008,161,7.0,63.0,5.732,6.1,IN,1,drama,13,race
MOVIE,2007,189,7.5,19777.0,7.686,7.1,IN,1,action,29,sivaji: the boss
MOVIE,2002,100,7.3,2148.0,30.957,7.6,JP,1,fantasy,89,inuyasha the movie 2: the castle beyond the looking glass
MOVIE,2008,44,5.9,611.0,1.378,5.1,US,1,documentation,95,interview with a serial killer
MOVIE,2004,127,8.0,62386.0,7.047,7.2,TR,1,action,-1,g.o.r.a.
MOVIE,2010,126,7.4,18603.0,5.554,7.4,IN,1,romance,17,guzaarish
MOVIE,2010,167,7.1,17697.0,3.761,6.3,IN,1,drama,13,raajneeti
MOVIE,2008,146,7.4,26894.0,7.196,6.8,IN,1,drama,13,jaane tu... ya jaane na
MOVIE,2009,89,6.6,3327.0,5.165,6.6,HK,1,action,49,accident
MOVIE,2006,76,8.0,4000.0,5.406,6.6,US,1,comedy,10,jeff dunham: arguing with myself
MOVIE,2003,167,6.5,15468.0,6.121,6.2,IN,1,drama,13,chalte chalte
MOVIE,2004,90,6.6,6866.0,50.604,7.2,JP,1,comedy,46,naruto: ninja clash in the land of snow
MOVIE,2006,116,7.2,9964.0,2.636,6.5,IN,1,drama,13,taxi no. 9 2 11
MOVIE,2004,161,7.3,8929.0,3.893,6.4,IN,1,crime,16,yuva
SHOW,2005,49,7.1,61.0,0.6,7.0,US,1,documentation,97,cocaine
SHOW,2008,44,8.0,774.0,189.665,7.5,CO,1,action,-1,the cartel
MOVIE,2009,138,7.6,31167.0,5.035,7.1,IN,1,comedy,58,wake up sid
MOVIE,2008,95,7.0,1233.0,51.441,7.1,JP,1,action,28,"one piece: episode of chopper plus: bloom in the winter, miracle cherry blossom"
MOVIE,2002,169,6.2,8393.0,5.941,5.5,IN,1,comedy,58,awara paagal deewana
MOVIE,2006,184,6.0,19947.0,9.421,6.4,IN,1,drama,13,kabhi alvida naa kehna
MOVIE,2005,90,7.3,2097.0,2.177,6.3,IN,1,drama,13,the blue umbrella
MOVIE,2006,95,6.4,4050.0,58.559,7.0,JP,1,action,28,naruto: guardians of the crescent moon kingdom
MOVIE,2010,115,7.3,10469.0,3.912,6.3,IN,1,thriller,57,ishqiya
MOVIE,2007,124,7.4,12036.0,3.965,6.4,IN,1,drama,13,life in a metro
SHOW,2007,44,7.1,211.0,13.94,7.8,CO,1,comedy,-1,nuevo rico nuevo pobre
SHOW,2006,56,7.9,441.0,0.6,8.0,US,2,comedy,19,monty python's personal best
MOVIE,2010,129,5.6,8042.0,6.801,5.9,IN,1,comedy,58,i hate luv storys
MOVIE,2004,179,7.0,35484.0,12.629,6.9,IN,1,drama,13,main hoon na
MOVIE,2009,137,6.3,11884.0,7.028,6.5,IN,1,drama,13,billu
MOVIE,2005,141,6.3,13263.0,6.607,6.3,IN,1,romance,17,paheli
MOVIE,2008,144,7.7,22092.0,4.956,6.9,IN,1,drama,13,rock on!!
MOVIE,2010,108,7.2,5684.0,3.126,6.1,IN,1,drama,13,"lsd: love, sex aur dhokha"
MOVIE,2007,89,6.9,1660.0,38.807,6.7,JP,1,comedy,46,one piece: the desert princess and the pirates: adventure in alabasta
MOVIE,2010,120,5.1,4275.0,3.068,5.8,IN,1,comedy,58,break ke baad
MOVIE,2009,135,7.4,17219.0,6.585,6.8,IN,1,crime,16,kaminey
MOVIE,2006,110,6.2,1129.0,2.585,5.8,CL,2,music,-1,fuga
MOVIE,2005,105,6.5,3225.0,1.899,6.0,CZ,5,drama,98,zozo
MOVIE,2009,155,7.1,10272.0,4.932,6.5,IN,1,romance,17,luck by chance
MOVIE,2008,60,7.8,3555.0,4.344,7.4,CA,1,comedy,61,trailer park boys: say goodnight to the bad guys
SHOW,2008,22,4.1,885.0,1.504,6.1,IN,1,animation,-1,chhota bheem
MOVIE,2005,96,6.4,4380.0,41.579,6.6,JP,1,fantasy,89,naruto: legend of the stone of gelel
MOVIE,2007,118,6.1,2648.0,5.216,5.3,IN,1,comedy,58,honeymoon travels pvt. ltd.
MOVIE,2007,137,7.6,8110.0,4.553,6.5,IN,1,drama,13,manorama six feet under
MOVIE,2010,102,7.0,13167.0,7.689,6.4,IN,1,drama,13,dhobi ghat
MOVIE,2004,88,7.2,1845.0,34.264,7.7,JP,1,fantasy,89,inuyasha the movie 4: fire on the mystic island
SHOW,2008,67,7.4,476.0,4.692,7.2,TW,1,comedy,99,fated to love you
MOVIE,2009,141,7.9,30567.0,7.069,6.9,IN,1,comedy,58,dev.d
MOVIE,2010,135,7.1,12114.0,7.725,6.3,IN,1,thriller,57,karthik calling karthik
MOVIE,2008,142,6.5,15063.0,8.613,6.2,IN,2,drama,13,dostana
MOVIE,2010,95,5.3,5111.0,4.254,4.7,TR,1,comedy,100,romantik komedi
MOVIE,2009,161,5.7,5162.0,4.865,4.7,IN,1,thriller,57,kurbaan
MOVIE,2010,132,7.4,17642.0,4.465,6.6,IN,1,thriller,57,once upon a time in mumbaai
MOVIE,2009,141,6.1,7761.0,2.951,5.8,IN,1,drama,13,delhi-6
MOVIE,2003,99,7.6,2226.0,43.092,7.8,JP,1,animation,26,inuyasha the movie 3: swords of an honorable ruler
MOVIE,2005,137,6.6,6370.0,4.763,5.8,IN,1,drama,13,bluffmaster!
MOVIE,2008,135,5.1,7983.0,6.084,5.0,IN,1,comedy,58,golmaal returns
MOVIE,2008,42,7.7,17538.0,4.31,6.9,IN,1,comedy,58,oye lucky! lucky oye!
MOVIE,2005,127,4.7,5370.0,5.129,4.3,IN,1,action,29,kaal
MOVIE,2007,145,7.1,10213.0,5.534,6.5,IN,1,action,29,shootout at lokhandwala
MOVIE,2002,137,8.4,8491.0,3.739,7.4,IN,1,drama,13,kannathil muthamittal
MOVIE,2004,141,8.4,379.0,1.948,7.0,IN,1,documentation,101,madness in the desert
SHOW,2009,44,7.6,622.0,1.649,7.3,FR,1,documentation,102,einsatzgruppen: the nazi death squads
MOVIE,2009,192,4.8,2732.0,1.912,4.9,IN,1,comedy,58,what's your raashee?
MOVIE,2005,172,6.1,3537.0,4.797,5.0,IN,1,comedy,58,kyaa kool hai hum
MOVIE,2007,89,5.5,4442.0,6.795,5.6,DE,1,war,-1,my führer
MOVIE,2006,96,7.0,2706.0,5.577,5.5,TW,1,romance,-1,eternal summer
MOVIE,2009,122,4.4,251.0,1.525,4.2,NG,1,horror,-1,the figurine (araromire)
MOVIE,2006,72,7.8,3974.0,4.112,7.1,US,1,comedy,10,jim gaffigan: beyond the pale
MOVIE,2008,119,7.7,6354.0,2.955,6.9,IN,1,drama,13,mumbai meri jaan
MOVIE,2001,42,7.4,1087.0,1.596,7.4,US,1,comedy,10,kevin james: sweat the small stuff
MOVIE,2006,95,7.3,388.0,2.223,6.8,MY,1,comedy,-1,mukhsin
MOVIE,2008,97,6.3,264.0,1.859,7.4,US,1,music,103,this is the life
MOVIE,2010,119,6.6,2217.0,5.963,6.4,KR,1,thriller,104,the unjust
MOVIE,2004,57,8.0,3446.0,3.971,7.3,CA,1,comedy,61,the trailer park boys xmas special
MOVIE,2008,130,5.5,1136.0,1.831,5.7,IN,1,comedy,58,c kkompany
MOVIE,2005,112,6.4,605.0,1.623,5.0,Lebanon,1,war,-1,bosta
MOVIE,2008,85,5.4,2884.0,3.972,5.2,US,1,thriller,5,linewatch
MOVIE,2010,115,5.6,3166.0,2.767,5.9,IN,1,drama,13,we are family
MOVIE,2010,104,7.1,2625.0,3.347,7.1,HK,1,romance,105,love in a puff
MOVIE,2004,186,7.8,23262.0,7.299,6.6,IN,1,war,-1,lakshya
MOVIE,2009,98,2.9,680.0,2.599,4.1,IN,1,horror,106,agyaat
MOVIE,2001,110,8.0,36540.0,7.17,7.2,TR,1,comedy,100,vizontele
MOVIE,2010,146,7.5,5594.0,1.559,6.4,IN,1,drama,13,do dooni chaar
MOVIE,2008,134,6.9,3259.0,1.823,5.6,IN,1,comedy,58,welcome to sajjanpur
MOVIE,2010,104,7.4,12309.0,3.404,7.3,IN,1,drama,13,peepli live
MOVIE,2002,155,8.1,16340.0,3.79,6.9,IN,1,crime,16,the legend of bhagat singh
MOVIE,2009,115,3.4,3173.0,2.81,3.9,IN,1,drama,13,main aurr mrs khanna
MOVIE,2003,145,6.1,4255.0,3.717,5.8,IN,1,drama,13,ishq vishk
MOVIE,2008,153,5.3,5637.0,4.743,4.9,IN,1,romance,17,kismat konnection
MOVIE,2007,102,5.2,695.0,5.828,5.0,HK,1,action,49,twins mission
MOVIE,2007,73,6.9,348.0,0.943,7.0,US,1,documentation,95,frank & cindy
MOVIE,2008,109,6.8,1235.0,1.738,6.3,BE,5,drama,60,salt of this sea
MOVIE,2005,173,7.4,4773.0,3.86,6.3,IN,1,crime,16,apaharan
MOVIE,2003,157,7.8,17148.0,2.417,6.3,IN,1,drama,13,gangaajal
SHOW,2010,59,6.8,95.0,3.995,4.8,TW,1,drama,107,the fierce wife
MOVIE,2009,96,8.4,2498.0,2.115,7.0,IN,1,comedy,58,harishchandrachi factory
MOVIE,2008,57,6.5,86.0,0.955,6.5,GB,1,comedy,4,gina yashere: skinny b*tch
MOVIE,2009,94,7.4,887.0,2.51,8.1,US,1,documentation,95,sergio
MOVIE,2003,80,6.4,743.0,1.383,5.0,LB,2,drama,15,the kite
MOVIE,2008,110,6.8,2219.0,4.046,6.7,HK,1,thriller,108,beast stalker
MOVIE,2008,96,7.6,11290.0,4.053,6.9,IN,1,thriller,57,aamir
SHOW,2006,48,7.4,46.0,5.066,2.2,TW,1,drama,107,the hospital
MOVIE,2008,69,6.4,327.0,1.113,6.8,IN,1,fantasy,109,chhota bheem aur krishna
MOVIE,2004,113,5.3,203.0,2.239,5.3,AR,1,drama,110,palermo hollywood
MOVIE,2008,110,6.6,2291.0,4.903,6.3,CN,2,thriller,111,connected
MOVIE,2008,128,4.4,609.0,1.507,7.0,IN,1,comedy,58,emi
SHOW,2009,58,7.8,495.0,7.776,7.6,TW,1,drama,107,autumn's concerto
MOVIE,2003,142,4.3,920.0,1.84,4.2,IN,1,thriller,57,kucch to hai
MOVIE,2004,122,5.4,2638.0,2.932,5.2,IN,1,romance,17,fida
MOVIE,2010,110,6.7,432.0,2.228,6.4,PH,1,comedy,112,my amnesia girl
SHOW,2007,0,5.8,52.0,0.682,10.0,MX,1,drama,113,pink zone
MOVIE,2004,124,5.1,1178.0,1.357,5.5,IN,1,thriller,57,krishna cottage
MOVIE,2008,85,7.4,3042.0,2.581,6.9,US,1,comedy,10,jeff dunham's very special christmas special
MOVIE,2008,125,3.4,1169.0,1.009,3.2,IN,1,action,29,mission istaanbul
SHOW,2009,37,7.6,312.0,3.208,8.9,TW,1,action,-1,black & white
MOVIE,2007,98,7.0,1655.0,2.151,6.4,LB,3,war,-1,under the bombs
MOVIE,2001,149,5.3,2232.0,2.593,5.4,IN,1,comedy,58,kyo kii... main jhuth nahin bolta
SHOW,2005,44,6.7,136.0,1.613,5.8,TW,1,drama,107,the prince who turns into a frog
MOVIE,2007,97,8.0,317.0,1.743,7.4,MX,1,documentation,114,old thieves: the legend of artegio
MOVIE,2010,76,6.3,368.0,0.958,5.3,LB,1,drama,15,stray bullet
MOVIE,2010,144,7.2,1902.0,1.798,5.3,IN,1,comedy,58,well done abba
MOVIE,2009,100,5.5,305.0,1.844,6.3,IN,1,drama,13,kisaan
MOVIE,2010,95,5.7,500.0,3.253,6.3,HK,1,comedy,115,once a gangster
MOVIE,2004,148,6.4,1524.0,4.414,6.6,IN,1,comedy,58,perazhagan
MOVIE,2009,121,6.5,212.0,1.299,6.2,IN,1,drama,13,"do paise ki dhoop, chaar aane ki baarish"
MOVIE,2009,95,6.2,253.0,2.784,6.7,FR,4,drama,30,pomegranates and myrrh
MOVIE,2008,160,4.8,1034.0,1.006,6.3,IN,1,drama,13,kuselan
MOVIE,2010,121,4.8,2979.0,3.357,5.3,IN,1,drama,13,chance pe dance
MOVIE,2007,167,5.0,2635.0,5.282,5.3,IN,1,drama,13,dhan dhana dhan goal
MOVIE,2009,117,5.2,411.0,1.216,5.0,IN,1,comedy,58,aagey se right
MOVIE,2006,80,6.7,217.0,1.152,5.5,LB,2,drama,15,falafel
MOVIE,2007,110,4.3,495.0,2.115,5.0,IN,1,drama,13,hattrick
MOVIE,2009,117,5.6,719.0,2.345,5.1,HK,1,comedy,115,look for a star
MOVIE,2005,142,5.5,262.0,1.445,7.2,IN,1,romance,17,koi aap sa
MOVIE,2009,120,7.4,214.0,1.387,4.8,MY,1,drama,116,talentime
MOVIE,2009,135,5.6,819.0,2.528,4.5,IN,1,comedy,58,dhoondte reh jaaoge
MOVIE,2008,105,6.5,391.0,2.281,7.3,PH,1,comedy,112,a very special love
MOVIE,2007,105,6.4,274.0,2.368,5.7,GB,6,drama,69,ezra
MOVIE,2007,117,6.4,142.0,2.011,5.2,PH,1,drama,117,a love story
MOVIE,2006,91,6.1,152.0,0.999,7.0,US,1,drama,0,brother's shadow
MOVIE,2003,90,7.6,85.0,1.201,7.0,MY,1,drama,116,rabun
SHOW,2011,54,8.6,234232.0,252.934,8.112,US,1,drama,48,shameless
MOVIE,2012,88,6.6,207830.0,148.44,6.8,US,1,comedy,10,project x
MOVIE,2012,157,7.4,296416.0,24.241,7.0,US,1,thriller,5,zero dark thirty
MOVIE,2012,136,6.9,646119.0,159.056,6.7,US,1,action,43,the amazing spider-man
SHOW,2012,24,7.8,10809.0,48.881,8.3,US,1,animation,78,teenage mutant ninja turtles
MOVIE,2012,165,8.4,1669067.0,91.76,7.768,US,1,thriller,5,the dark knight rises
MOVIE,2011,132,7.4,485301.0,76.839,7.0,US,1,thriller,5,mission: impossible - ghost protocol
SHOW,2011,21,7.7,219079.0,72.923,7.3,US,1,comedy,19,new girl
SHOW,2012,55,8.5,26146.0,25.211,7.4,GB,1,family,118,call the midwife
SHOW,2011,59,8.8,526383.0,90.552,8.3,GB,1,drama,119,black mirror
MOVIE,2011,107,7.1,128874.0,14.851,6.8,US,1,thriller,5,margin call
MOVIE,2012,165,8.4,1472668.0,66.924,8.15,US,1,western,9,django unchained
SHOW,2012,53,8.3,35021.0,36.854,7.8,US,1,drama,48,longmire
SHOW,2011,23,9.0,92162.0,178.265,8.8,JP,1,action,34,hunter x hunter
SHOW,2012,42,7.4,3998.0,13.078,7.9,US,1,reality,32,ink master
MOVIE,2012,158,7.5,327017.0,21.858,7.3,US,2,drama,0,les misérables
MOVIE,2012,120,7.7,600392.0,18.069,7.3,GB,2,thriller,70,argo
SHOW,2012,58,8.3,7017.0,3.392,7.3,GB,1,drama,119,last tango in halifax
SHOW,2012,24,8.4,21354.0,64.047,8.8,JP,1,scifi,40,jojo's bizarre adventure
MOVIE,2011,90,7.2,280433.0,69.551,6.9,US,1,animation,72,kung fu panda 2
MOVIE,2011,106,6.8,301531.0,33.992,6.6,AE,2,drama,-1,contagion
SHOW,2012,42,7.5,427871.0,122.099,6.7,US,1,action,38,arrow
SHOW,2012,17,7.3,4798.0,67.932,7.8,DK,2,animation,-1,ninjago: masters of spinjitzu
SHOW,2012,23,7.6,44606.0,58.325,8.284,JP,1,scifi,40,sword art online
SHOW,2012,23,8.4,119272.0,56.153,8.307,US,1,animation,78,the legend of korra
MOVIE,2011,129,7.4,449965.0,51.119,7.1,GB,2,action,8,sherlock holmes: a game of shadows
MOVIE,2012,109,6.4,122383.0,46.41,6.3,FR,3,action,120,contraband
MOVIE,2012,131,6.4,129746.0,15.525,6.4,US,1,drama,0,savages
SHOW,2011,51,7.9,51041.0,18.887,7.6,HU,3,drama,-1,the borgias
SHOW,2012,19,8.0,12522.0,13.067,7.1,US,1,comedy,19,comedians in cars getting coffee
SHOW,2011,48,8.4,24165.0,14.536,7.4,GB,1,drama,119,top boy
MOVIE,2012,113,6.2,265626.0,48.204,6.0,US,1,comedy,10,dark shadows
MOVIE,2012,118,6.2,253352.0,51.651,5.967,CA,2,scifi,121,total recall
SHOW,2012,22,6.4,925.0,9.697,8.2,US,1,scifi,22,transformers: rescue bots
SHOW,2012,45,7.9,29366.0,15.363,7.4,NO,1,comedy,-1,lilyhammer
MOVIE,2011,103,5.4,90097.0,56.324,5.8,US,1,animation,72,the smurfs
MOVIE,2011,106,7.0,49599.0,42.736,7.1,US,1,drama,0,soul surfer
MOVIE,2012,92,4.3,55976.0,14.465,6.1,US,1,drama,0,lol
